project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk,snapshot_year_month
PAIM-1197,Project PAIM-1197 - Metro Line Phase II,Telecommunications,Ministry of Communications,GAIL,Punjab,6983.48,8503.12,5508.74,60.0,2017-01-01,2020-08-13,2022-11-09,2023-09-27,39,21.76,1,2023_09
PAIM-1197,Project PAIM-1197 - Metro Line Phase II,Telecommunications,Ministry of Communications,GAIL,Punjab,6983.48,8503.12,4344.86,60.0,2017-01-01,2020-08-13,2022-11-09,2024-05-24,39,21.76,1,2024_05
PAIM-1197,Project PAIM-1197 - Metro Line Phase II,Telecommunications,Ministry of Communications,GAIL,Punjab,6983.48,8503.12,4338.65,60.0,2017-01-01,2020-08-13,2022-11-09,2025-01-19,39,21.76,1,2025_01
PAIM-1198,Project PAIM-1198 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,CPWD,Andhra Pradesh,4024.96,4024.96,503.16,14.1,2010-08-01,2013-06-16,2013-06-16,2011-05-28,24,10.46,1,2011_05
PAIM-1198,Project PAIM-1198 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,CPWD,Andhra Pradesh,4024.96,4188.67,1425.79,32.1,2010-08-01,2013-06-16,2014-11-01,2012-01-23,24,10.46,1,2012_01
PAIM-1198,Project PAIM-1198 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,CPWD,Andhra Pradesh,4024.96,4282.22,2029.09,53.6,2010-08-01,2013-06-16,2014-11-01,2012-09-19,24,10.46,1,2012_09
PAIM-1198,Project PAIM-1198 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,CPWD,Andhra Pradesh,4024.96,4375.77,3901.79,77.6,2010-08-01,2013-06-16,2014-11-01,2013-05-17,24,10.46,1,2013_05
PAIM-1198,Project PAIM-1198 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,CPWD,Andhra Pradesh,4024.96,4445.93,3259.22,81.0,2010-08-01,2013-06-16,2014-11-01,2014-01-12,24,10.46,1,2014_01
PAIM-1198,Project PAIM-1198 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,CPWD,Andhra Pradesh,4024.96,4445.93,3520.05,77.0,2010-08-01,2013-06-16,2014-11-01,2014-09-09,24,10.46,1,2014_09
PAIM-1198,Project PAIM-1198 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,CPWD,Andhra Pradesh,4024.96,4445.93,3159.24,73.0,2010-08-01,2013-06-16,2014-11-01,2015-05-07,24,10.46,1,2015_05
PAIM-1198,Project PAIM-1198 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,CPWD,Andhra Pradesh,4024.96,4445.93,2723.85,69.0,2010-08-01,2013-06-16,2014-11-01,2016-01-02,24,10.46,1,2016_01
PAIM-1198,Project PAIM-1198 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,CPWD,Andhra Pradesh,4024.96,4445.93,2480.52,65.0,2010-08-01,2013-06-16,2014-11-01,2016-08-29,24,10.46,1,2016_08
PAIM-1198,Project PAIM-1198 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,CPWD,Andhra Pradesh,4024.96,4445.93,2811.87,61.0,2010-08-01,2013-06-16,2014-11-01,2017-04-26,24,10.46,1,2017_04
PAIM-1198,Project PAIM-1198 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,CPWD,Andhra Pradesh,4024.96,4445.93,2913.05,60.0,2010-08-01,2013-06-16,2014-11-01,2017-12-22,24,10.46,1,2017_12
PAIM-1198,Project PAIM-1198 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,CPWD,Andhra Pradesh,4024.96,4445.93,2941.26,60.0,2010-08-01,2013-06-16,2014-11-01,2018-08-19,24,10.46,1,2018_08
PAIM-1199,Project PAIM-1199 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Maharashtra,5768.27,5768.27,503.44,9.7,2004-08-01,2008-03-13,2008-03-13,2005-05-28,34,18.43,1,2005_05
PAIM-1199,Project PAIM-1199 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Maharashtra,5768.27,6181.75,1166.06,22.0,2004-08-01,2008-03-13,2010-02-24,2006-01-23,34,18.43,1,2006_01
PAIM-1199,Project PAIM-1199 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Maharashtra,5768.27,6418.02,2276.89,37.0,2004-08-01,2008-03-13,2010-02-24,2006-09-20,34,18.43,1,2006_09
PAIM-1199,Project PAIM-1199 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Maharashtra,5768.27,6654.29,3630.16,53.8,2004-08-01,2008-03-13,2010-02-24,2007-05-18,34,18.43,1,2007_05
PAIM-1199,Project PAIM-1199 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Maharashtra,5768.27,6831.5,5435.18,72.2,2004-08-01,2008-03-13,2010-02-24,2008-01-13,34,18.43,1,2008_01
PAIM-1199,Project PAIM-1199 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Maharashtra,5768.27,6831.5,4672.4,77.0,2004-08-01,2008-03-13,2010-02-24,2008-09-09,34,18.43,1,2008_09
PAIM-1199,Project PAIM-1199 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Maharashtra,5768.27,6831.5,5436.13,73.0,2004-08-01,2008-03-13,2010-02-24,2009-05-07,34,18.43,1,2009_05
PAIM-1199,Project PAIM-1199 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Maharashtra,5768.27,6831.5,5227.07,69.0,2004-08-01,2008-03-13,2010-02-24,2010-01-02,34,18.43,1,2010_01
PAIM-1199,Project PAIM-1199 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Maharashtra,5768.27,6831.5,3975.14,65.0,2004-08-01,2008-03-13,2010-02-24,2010-08-30,34,18.43,1,2010_08
PAIM-1199,Project PAIM-1199 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Maharashtra,5768.27,6831.5,4606.77,61.0,2004-08-01,2008-03-13,2010-02-24,2011-04-27,34,18.43,1,2011_04
PAIM-1199,Project PAIM-1199 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Maharashtra,5768.27,6831.5,4703.23,60.0,2004-08-01,2008-03-13,2010-02-24,2011-12-23,34,18.43,1,2011_12
PAIM-1199,Project PAIM-1199 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Maharashtra,5768.27,6831.5,4377.84,60.0,2004-08-01,2008-03-13,2010-02-24,2012-08-19,34,18.43,1,2012_08
PAIM-1200,Project PAIM-1200 - Bridge Construction,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Madhya Pradesh,6764.8,6764.8,512.91,8.0,2001-04-01,2005-06-09,2005-06-09,2002-01-26,14,21.18,1,2002_01
PAIM-1200,Project PAIM-1200 - Bridge Construction,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Madhya Pradesh,6764.8,7321.86,1177.27,18.1,2001-04-01,2005-06-09,2006-03-29,2002-09-23,14,21.18,1,2002_09
PAIM-1200,Project PAIM-1200 - Bridge Construction,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Madhya Pradesh,6764.8,7640.18,2282.46,30.4,2001-04-01,2005-06-09,2006-03-29,2003-05-21,14,21.18,1,2003_05
PAIM-1200,Project PAIM-1200 - Bridge Construction,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Madhya Pradesh,6764.8,7958.51,3041.7,44.3,2001-04-01,2005-06-09,2006-03-29,2004-01-16,14,21.18,1,2004_01
PAIM-1200,Project PAIM-1200 - Bridge Construction,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Madhya Pradesh,6764.8,8197.25,5147.51,59.5,2001-04-01,2005-06-09,2006-03-29,2004-09-12,14,21.18,1,2004_09
PAIM-1200,Project PAIM-1200 - Bridge Construction,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Madhya Pradesh,6764.8,8197.25,6964.18,75.8,2001-04-01,2005-06-09,2006-03-29,2005-05-10,14,21.18,1,2005_05
PAIM-1200,Project PAIM-1200 - Bridge Construction,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Madhya Pradesh,6764.8,8197.25,6995.65,77.5,2001-04-01,2005-06-09,2006-03-29,2006-01-05,14,21.18,1,2006_01
PAIM-1200,Project PAIM-1200 - Bridge Construction,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Madhya Pradesh,6764.8,8197.25,5402.42,74.2,2001-04-01,2005-06-09,2006-03-29,2006-09-02,14,21.18,1,2006_09
PAIM-1200,Project PAIM-1200 - Bridge Construction,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Madhya Pradesh,6764.8,8197.25,5152.96,70.8,2001-04-01,2005-06-09,2006-03-29,2007-04-30,14,21.18,1,2007_04
PAIM-1200,Project PAIM-1200 - Bridge Construction,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Madhya Pradesh,6764.8,8197.25,6053.43,67.5,2001-04-01,2005-06-09,2006-03-29,2007-12-26,14,21.18,1,2007_12
PAIM-1200,Project PAIM-1200 - Bridge Construction,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Madhya Pradesh,6764.8,8197.25,5932.44,64.2,2001-04-01,2005-06-09,2006-03-29,2008-08-22,14,21.18,1,2008_08
PAIM-1200,Project PAIM-1200 - Bridge Construction,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Madhya Pradesh,6764.8,8197.25,4925.12,60.8,2001-04-01,2005-06-09,2006-03-29,2009-04-19,14,21.18,1,2009_04
PAIM-1201,Project PAIM-1201 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,Andhra Pradesh,7617.11,7617.11,1124.18,16.5,2023-08-01,2026-04-17,2026-04-17,2024-05-27,10,11.76,1,2024_05
PAIM-1201,Project PAIM-1201 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,Andhra Pradesh,7617.11,7965.5,2628.53,37.6,2023-08-01,2026-04-17,2026-11-13,2025-01-22,10,11.76,1,2025_01
PAIM-1201,Project PAIM-1201 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,Andhra Pradesh,7617.11,8164.57,5576.56,62.4,2023-08-01,2026-04-17,2026-11-13,2025-09-19,10,11.76,1,2025_09
PAIM-1201,Project PAIM-1201 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,Andhra Pradesh,7617.11,8363.65,8363.65,90.0,2023-08-01,2026-04-17,2026-11-13,2026-05-17,10,11.76,1,2026_05
PAIM-1202,Project PAIM-1202 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,Coal India Limited,Bihar,4768.48,4768.48,896.97,21.4,2022-02-01,2026-03-12,2026-03-12,2022-11-28,0,0.2,0,2022_11
PAIM-1202,Project PAIM-1202 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,Coal India Limited,Bihar,4768.48,4768.48,1632.08,37.9,2022-02-01,2026-03-12,2026-03-12,2023-07-26,0,0.2,0,2023_07
PAIM-1202,Project PAIM-1202 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,Coal India Limited,Bihar,4768.48,4768.48,2929.58,53.6,2022-02-01,2026-03-12,2026-03-12,2024-03-22,0,0.2,0,2024_03
PAIM-1202,Project PAIM-1202 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,Coal India Limited,Bihar,4768.48,4768.48,3225.7,68.8,2022-02-01,2026-03-12,2026-03-12,2024-11-17,0,0.2,0,2024_11
PAIM-1202,Project PAIM-1202 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,Coal India Limited,Bihar,4768.48,4768.48,4024.57,83.6,2022-02-01,2026-03-12,2026-03-12,2025-07-15,0,0.2,0,2025_07
PAIM-1202,Project PAIM-1202 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,Coal India Limited,Bihar,4768.48,4768.48,4768.48,98.2,2022-02-01,2026-03-12,2026-03-12,2026-03-12,0,0.2,0,2026_03
PAIM-1203,Project PAIM-1203 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Maharashtra,2822.23,2822.23,298.4,11.9,2021-01-01,2024-03-16,2024-03-16,2021-10-28,14,19.28,1,2021_10
PAIM-1203,Project PAIM-1203 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Maharashtra,2822.23,3033.84,838.43,27.0,2021-01-01,2024-03-16,2025-01-03,2022-06-25,14,19.28,1,2022_06
PAIM-1203,Project PAIM-1203 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Maharashtra,2822.23,3154.76,1505.36,45.1,2021-01-01,2024-03-16,2025-01-03,2023-02-20,14,19.28,1,2023_02
PAIM-1203,Project PAIM-1203 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Maharashtra,2822.23,3275.68,2274.7,65.5,2021-01-01,2024-03-16,2025-01-03,2023-10-18,14,19.28,1,2023_10
PAIM-1203,Project PAIM-1203 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Maharashtra,2822.23,3366.37,2934.11,81.0,2021-01-01,2024-03-16,2025-01-03,2024-06-14,14,19.28,1,2024_06
PAIM-1203,Project PAIM-1203 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Maharashtra,2822.23,3366.37,2882.05,77.0,2021-01-01,2024-03-16,2025-01-03,2025-02-09,14,19.28,1,2025_02
PAIM-1203,Project PAIM-1203 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Maharashtra,2822.23,3366.37,2457.42,73.0,2021-01-01,2024-03-16,2025-01-03,2025-10-07,14,19.28,1,2025_10
PAIM-1203,Project PAIM-1203 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Maharashtra,2822.23,3366.37,2483.24,69.0,2021-01-01,2024-03-16,2025-01-03,2026-06-04,14,19.28,1,2026_06
PAIM-1204,Project PAIM-1204 - Solar Park Development,Power & Renewable Energy,Ministry of Power,CPWD,West Bengal,2717.87,2717.87,454.72,17.9,2015-05-01,2020-05-04,2020-05-04,2016-02-25,0,1.7,0,2016_02
PAIM-1204,Project PAIM-1204 - Solar Park Development,Power & Renewable Energy,Ministry of Power,CPWD,West Bengal,2717.87,2717.87,809.37,31.7,2015-05-01,2020-05-04,2020-05-04,2016-10-22,0,1.7,0,2016_10
PAIM-1204,Project PAIM-1204 - Solar Park Development,Power & Renewable Energy,Ministry of Power,CPWD,West Bengal,2717.87,2717.87,1136.46,44.8,2015-05-01,2020-05-04,2020-05-04,2017-06-19,0,1.7,0,2017_06
PAIM-1204,Project PAIM-1204 - Solar Park Development,Power & Renewable Energy,Ministry of Power,CPWD,West Bengal,2717.87,2717.87,1690.07,57.5,2015-05-01,2020-05-04,2020-05-04,2018-02-14,0,1.7,0,2018_02
PAIM-1204,Project PAIM-1204 - Solar Park Development,Power & Renewable Energy,Ministry of Power,CPWD,West Bengal,2717.87,2717.87,1986.37,69.9,2015-05-01,2020-05-04,2020-05-04,2018-10-12,0,1.7,0,2018_10
PAIM-1204,Project PAIM-1204 - Solar Park Development,Power & Renewable Energy,Ministry of Power,CPWD,West Bengal,2717.87,2717.87,2453.9,82.1,2015-05-01,2020-05-04,2020-05-04,2019-06-09,0,1.7,0,2019_06
PAIM-1204,Project PAIM-1204 - Solar Park Development,Power & Renewable Energy,Ministry of Power,CPWD,West Bengal,2717.87,2717.87,2717.87,94.1,2015-05-01,2020-05-04,2020-05-04,2020-02-04,0,1.7,0,2020_02
PAIM-1204,Project PAIM-1204 - Solar Park Development,Power & Renewable Energy,Ministry of Power,CPWD,West Bengal,2717.87,2717.87,2696.8,100.0,2015-05-01,2020-05-04,2020-05-04,2020-10-01,0,1.7,0,2020_10
PAIM-1204,Project PAIM-1204 - Solar Park Development,Power & Renewable Energy,Ministry of Power,CPWD,West Bengal,2717.87,2717.87,2364.57,100.0,2015-05-01,2020-05-04,2020-05-04,2021-05-29,0,1.7,0,2021_05
PAIM-1204,Project PAIM-1204 - Solar Park Development,Power & Renewable Energy,Ministry of Power,CPWD,West Bengal,2717.87,2717.87,2349.4,100.0,2015-05-01,2020-05-04,2020-05-04,2022-01-24,0,1.7,0,2022_01
PAIM-1204,Project PAIM-1204 - Solar Park Development,Power & Renewable Energy,Ministry of Power,CPWD,West Bengal,2717.87,2717.87,2551.26,100.0,2015-05-01,2020-05-04,2020-05-04,2022-09-21,0,1.7,0,2022_09
PAIM-1204,Project PAIM-1204 - Solar Park Development,Power & Renewable Energy,Ministry of Power,CPWD,West Bengal,2717.87,2717.87,2717.87,100.0,2015-05-01,2020-05-04,2020-05-04,2023-05-19,0,1.7,0,2023_05
PAIM-1205,Project PAIM-1205 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,West Bengal,2256.8,2256.8,141.13,6.0,2006-01-01,2010-03-11,2010-03-11,2006-10-28,56,20.49,1,2006_10
PAIM-1205,Project PAIM-1205 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,West Bengal,2256.8,2436.65,325.61,13.5,2006-01-01,2010-03-11,2013-05-29,2007-06-25,56,20.49,1,2007_06
PAIM-1205,Project PAIM-1205 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,West Bengal,2256.8,2539.42,532.04,23.1,2006-01-01,2010-03-11,2013-05-29,2008-02-20,56,20.49,1,2008_02
PAIM-1205,Project PAIM-1205 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,West Bengal,2256.8,2642.18,961.12,34.3,2006-01-01,2010-03-11,2013-05-29,2008-10-17,56,20.49,1,2008_10
PAIM-1205,Project PAIM-1205 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,West Bengal,2256.8,2719.26,1294.17,46.8,2006-01-01,2010-03-11,2013-05-29,2009-06-14,56,20.49,1,2009_06
PAIM-1205,Project PAIM-1205 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,West Bengal,2256.8,2719.26,1572.77,60.4,2006-01-01,2010-03-11,2013-05-29,2010-02-09,56,20.49,1,2010_02
PAIM-1205,Project PAIM-1205 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,West Bengal,2256.8,2719.26,1832.89,60.0,2006-01-01,2010-03-11,2013-05-29,2010-10-07,56,20.49,1,2010_10
PAIM-1205,Project PAIM-1205 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,West Bengal,2256.8,2719.26,1397.07,60.0,2006-01-01,2010-03-11,2013-05-29,2011-06-04,56,20.49,1,2011_06
PAIM-1205,Project PAIM-1205 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,West Bengal,2256.8,2719.26,1541.38,60.0,2006-01-01,2010-03-11,2013-05-29,2012-01-30,56,20.49,1,2012_01
PAIM-1205,Project PAIM-1205 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,West Bengal,2256.8,2719.26,1414.66,60.0,2006-01-01,2010-03-11,2013-05-29,2012-09-26,56,20.49,1,2012_09
PAIM-1205,Project PAIM-1205 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,West Bengal,2256.8,2719.26,1762.01,60.0,2006-01-01,2010-03-11,2013-05-29,2013-05-24,56,20.49,1,2013_05
PAIM-1205,Project PAIM-1205 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,West Bengal,2256.8,2719.26,1730.48,60.0,2006-01-01,2010-03-11,2013-05-29,2014-01-19,56,20.49,1,2014_01
PAIM-1206,Project PAIM-1206 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Karnataka,3456.08,3456.08,413.98,10.5,2017-07-01,2020-12-12,2020-12-12,2018-04-27,15,18.28,1,2018_04
PAIM-1206,Project PAIM-1206 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Karnataka,3456.08,3701.71,852.29,23.9,2017-07-01,2020-12-12,2021-10-23,2018-12-23,15,18.28,1,2018_12
PAIM-1206,Project PAIM-1206 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Karnataka,3456.08,3842.07,1331.57,39.9,2017-07-01,2020-12-12,2021-10-23,2019-08-20,15,18.28,1,2019_08
PAIM-1206,Project PAIM-1206 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Karnataka,3456.08,3982.42,2202.24,58.1,2017-07-01,2020-12-12,2021-10-23,2020-04-16,15,18.28,1,2020_04
PAIM-1206,Project PAIM-1206 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Karnataka,3456.08,4087.69,3189.98,77.9,2017-07-01,2020-12-12,2021-10-23,2020-12-12,15,18.28,1,2020_12
PAIM-1206,Project PAIM-1206 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Karnataka,3456.08,4087.69,2828.29,77.0,2017-07-01,2020-12-12,2021-10-23,2021-08-09,15,18.28,1,2021_08
PAIM-1206,Project PAIM-1206 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Karnataka,3456.08,4087.69,3125.55,73.0,2017-07-01,2020-12-12,2021-10-23,2022-04-06,15,18.28,1,2022_04
PAIM-1206,Project PAIM-1206 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Karnataka,3456.08,4087.69,3241.68,69.0,2017-07-01,2020-12-12,2021-10-23,2022-12-02,15,18.28,1,2022_12
PAIM-1206,Project PAIM-1206 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Karnataka,3456.08,4087.69,2618.53,65.0,2017-07-01,2020-12-12,2021-10-23,2023-07-30,15,18.28,1,2023_07
PAIM-1206,Project PAIM-1206 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Karnataka,3456.08,4087.69,2384.82,61.0,2017-07-01,2020-12-12,2021-10-23,2024-03-26,15,18.28,1,2024_03
PAIM-1206,Project PAIM-1206 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Karnataka,3456.08,4087.69,2379.55,60.0,2017-07-01,2020-12-12,2021-10-23,2024-11-21,15,18.28,1,2024_11
PAIM-1206,Project PAIM-1206 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Karnataka,3456.08,4087.69,2169.44,60.0,2017-07-01,2020-12-12,2021-10-23,2025-07-19,15,18.28,1,2025_07
PAIM-1207,Project PAIM-1207 - Expressway,Power & Renewable Energy,Ministry of Power,DMRC,Odisha,5276.73,5276.73,307.12,6.5,2021-06-01,2025-10-08,2025-10-08,2022-03-28,42,30.39,1,2022_03
PAIM-1207,Project PAIM-1207 - Expressway,Power & Renewable Energy,Ministry of Power,DMRC,Odisha,5276.73,5900.29,855.61,14.6,2021-06-01,2025-10-08,2028-03-08,2022-11-23,42,30.39,1,2022_11
PAIM-1207,Project PAIM-1207 - Expressway,Power & Renewable Energy,Ministry of Power,DMRC,Odisha,5276.73,6256.61,1599.03,24.8,2021-06-01,2025-10-08,2028-03-08,2023-07-21,42,30.39,1,2023_07
PAIM-1207,Project PAIM-1207 - Expressway,Power & Renewable Energy,Ministry of Power,DMRC,Odisha,5276.73,6612.92,2472.9,36.5,2021-06-01,2025-10-08,2028-03-08,2024-03-17,42,30.39,1,2024_03
PAIM-1207,Project PAIM-1207 - Expressway,Power & Renewable Energy,Ministry of Power,DMRC,Odisha,5276.73,6880.16,3305.0,49.5,2021-06-01,2025-10-08,2028-03-08,2024-11-12,42,30.39,1,2024_11
PAIM-1207,Project PAIM-1207 - Expressway,Power & Renewable Energy,Ministry of Power,DMRC,Odisha,5276.73,6880.16,4156.68,63.5,2021-06-01,2025-10-08,2028-03-08,2025-07-10,42,30.39,1,2025_07
PAIM-1207,Project PAIM-1207 - Expressway,Power & Renewable Energy,Ministry of Power,DMRC,Odisha,5276.73,6880.16,4185.29,68.5,2021-06-01,2025-10-08,2028-03-08,2026-03-07,42,30.39,1,2026_03
PAIM-1208,Project PAIM-1208 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Karnataka,6281.95,6281.95,2103.87,30.7,2011-06-01,2013-02-20,2013-02-20,2012-03-27,11,11.05,1,2012_03
PAIM-1208,Project PAIM-1208 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Karnataka,6281.95,6551.8,4648.31,70.1,2011-06-01,2013-02-20,2013-10-08,2012-11-22,11,11.05,1,2012_11
